frame,x0,y0,z0,vx0,vy0,vz0, sdf0, nx0, ny0, nz0,x1,y1,z1,vx1,vy1,vz1, sdf1, nx1, ny1, nz1,x2,y2,z2,vx2,vy2,vz2, sdf2, nx2, ny2, nz2,x3,y3,z3,vx3,vy3,vz3, sdf3, nx3, ny3, nz3,x4,y4,z4,vx4,vy4,vz4, sdf4, nx4, ny4, nz4,x5,y5,z5,vx5,vy5,vz5, sdf5, nx5, ny5, nz5,x6,y6,z6,vx6,vy6,vz6, sdf6, nx6, ny6, nz6,x7,y7,z7,vx7,vy7,vz7, sdf7, nx7, ny7, nz7,x8,y8,z8,vx8,vy8,vz8, sdf8, nx8, ny8, nz8,x9,y9,z9,vx9,vy9,vz9, sdf9, nx9, ny9, nz9,dx0,dy0,dz0,dx1,dy1,dz1,dx2,dy2,dz2,dx3,dy3,dz3,dx4,dy4,dz4,dx5,dy5,dz5,dx6,dy6,dz6,dx7,dy7,dz7,dx8,dy8,dz8,dx9,dy9,dz9
636,-0.2304549,-0.4882485,-0.01063994,0.2967985,0.1419172,-0.2811896,-0.4898303,-0.2514265,-0.008406529,0.1004234,-0.02748371,-0.245042,-0.4800005,-0.5007465,-0.001333633,0.3118159,-0.01933277,-0.01963221,-0.246883,-0.2450463,-0.07324996,0.08199739,0.03648476,-0.5643821,0.006707369,-0.490868,-0.1007434,0.109054,0.1480953,-1.278829,-0.4957026,-0.001538295,-0.003685989,0.0345111,-0.03231329,-0.0989616,0.007142353,-0.2413793,-0.08654439,0.1003336,0.1280785,-0.9529092,0.2392288,-0.4976507,-0.01021523,-0.2453425,0.03346355,-0.295952,-0.2485359,-0.0007235417,-0.01663658,-0.001264364,0.0509133,-0.4606969,-0.4996707,0.2499817,-0.0003734094,-0.005036594,-0.003363193,-0.01465034,0.007286415,0.002750069,-0.01057473,0.003315061,-0.0005669296,-0.007506728,0.008128196,-0.0002986193,0.0002156189,0.002280027,0.001546144,-0.01228849,0.002085355,0.004503161,-0.02559068,0.001523197,-0.0006678861,-0.003695798,0.001915279,0.004027411,-0.01964691,-0.004591003,0.000613898,-0.01008216,0.0002805889,0.001894933,-0.01396807,-4.649162E-05,8.937716E-05,-0.0008732306,1.063654,0.9294045,1.152848,0.8354723,1.030325,0.7135197,0.7815932,1.030683,0.6028775,0.510971,-0.2391371,-0.970962,-0.006804534,-0.4430538,-0.8964757,-0.005881141,-0.3772116,-0.9261267,-0.0008068695,-0.292298,-0.9547531,-0.05484948,-0.08937024,-0.9938205,-0.06583139,-0.5267121,-0.8500383,-0.003037436,-0.1063758,-0.9920303,-0.06752875,0.0625577,-0.998019,-0.006673641,-0.3554417,-0.9345767,-0.0150847,-0.6361642,-0.7715536,-0.0003693572
637,-0.2304549,-0.4882485,-0.01063994,0.2967985,0.1419172,-0.2811896,-0.4898303,-0.2514265,-0.008406529,0.1004234,-0.02748371,-0.245042,-0.4800005,-0.5007465,-0.001333633,0.3118159,-0.01933277,-0.01963221,-0.246883,-0.2450463,-0.07324996,0.08199739,0.03648476,-0.5643821,0.006707369,-0.490868,-0.1007434,0.109054,0.1480953,-1.278829,-0.4957026,-0.001538295,-0.003685989,0.0345111,-0.03231329,-0.0989616,0.007142353,-0.2413793,-0.08654439,0.1003336,0.1280785,-0.9529092,0.2392288,-0.4976507,-0.01021523,-0.2453425,0.03346355,-0.295952,-0.2485359,-0.0007235417,-0.01663658,-0.001264364,0.0509133,-0.4606969,-0.4996707,0.2499817,-0.0003734094,-0.005036594,-0.003363193,-0.01465034,0.007286415,0.002750069,-0.01057473,0.003315061,-0.0005669296,-0.007506728,0.008128196,-0.0002986193,0.0002156189,0.002280027,0.001546144,-0.01228849,0.002085355,0.004503161,-0.02559068,0.001523197,-0.0006678861,-0.003695798,0.001915279,0.004027411,-0.01964691,-0.004591003,0.000613898,-0.01008216,0.0002805889,0.001894933,-0.01396807,-4.649162E-05,8.937716E-05,-0.0008732306,1.063654,0.9294045,1.152848,0.8354723,1.030325,0.7135197,0.7815932,1.030683,0.6028775,0.510971,-0.2391371,-0.970962,-0.006804534,-0.4430538,-0.8964757,-0.005881141,-0.3772116,-0.9261267,-0.0008068695,-0.292298,-0.9547531,-0.05484948,-0.08937024,-0.9938205,-0.06583139,-0.5267121,-0.8500383,-0.003037436,-0.1063758,-0.9920303,-0.06752875,0.0625577,-0.998019,-0.006673641,-0.3554417,-0.9345767,-0.0150847,-0.6361642,-0.7715536,-0.0003693572
638,-0.2231685,-0.4854984,-0.02121467,0.3643209,0.1375035,-0.5287368,-0.4865153,-0.2519934,-0.01591326,0.1657531,-0.02834649,-0.3753366,-0.4718723,-0.5010452,-0.001118014,0.4064099,-0.01493097,0.01078095,-0.244603,-0.2435002,-0.08553845,0.1140014,0.07730725,-0.6144246,0.008792724,-0.4863649,-0.1263341,0.1042678,0.2251581,-1.279535,-0.4941794,-0.002206181,-0.007381787,0.07615986,-0.03339432,-0.18479,0.009057632,-0.2373519,-0.1061913,0.09576398,0.2013706,-0.9823456,0.2346378,-0.4970368,-0.02029739,-0.2295502,0.03069491,-0.5041081,-0.2482553,0.001171392,-0.03060465,0.01402945,0.09474671,-0.6984039,-0.4997172,0.2500711,-0.00124664,-0.002324582,0.00446886,-0.04366155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054602,0.9194591,1.142431,0.8281593,1.025874,0.7024992,0.7768573,1.031271,0.5940789,0.4978244,-0.2224595,-0.9748465,-0.01364636,-0.4291655,-0.9031563,-0.01121079,-0.3619878,-0.9321826,-0.0006807068,-0.2765259,-0.958846,-0.06440376,-0.07462927,-0.9937683,-0.0827946,-0.5129708,-0.8583841,-0.006138704,-0.08897621,-0.9925556,-0.08316614,0.07312246,-0.9972348,-0.01325525,-0.3390275,-0.9403605,-0.02797298,-0.6237418,-0.7816294,-0.001249358
639,-0.2231685,-0.4854984,-0.02121467,0.3643209,0.1375035,-0.5287368,-0.4865153,-0.2519934,-0.01591326,0.1657531,-0.02834649,-0.3753366,-0.4718723,-0.5010452,-0.001118014,0.4064099,-0.01493097,0.01078095,-0.244603,-0.2435002,-0.08553845,0.1140014,0.07730725,-0.6144246,0.008792724,-0.4863649,-0.1263341,0.1042678,0.2251581,-1.279535,-0.4941794,-0.002206181,-0.007381787,0.07615986,-0.03339432,-0.18479,0.009057632,-0.2373519,-0.1061913,0.09576398,0.2013706,-0.9823456,0.2346378,-0.4970368,-0.02029739,-0.2295502,0.03069491,-0.5041081,-0.2482553,0.001171392,-0.03060465,0.01402945,0.09474671,-0.6984039,-0.4997172,0.2500711,-0.00124664,-0.002324582,0.00446886,-0.04366155,0.007336915,0.002490669,-0.01597743,0.004336238,-0.0003471076,-0.009732235,0.009423167,0.0006397367,0.001091631,0.002660364,0.002270207,-0.01590313,0.002994302,0.00506556,-0.02485205,0.001933068,-0.0005786677,-0.00598222,0.002438997,0.004545674,-0.01933703,-0.002311856,0.001564145,-0.01450395,0.0005374253,0.002914457,-0.01890736,-0.0001316965,-5.751848E-05,-0.002018599,1.054602,0.9194591,1.142431,0.8281593,1.025874,0.7024992,0.7768573,1.031271,0.5940789,0.4978244,-0.2224595,-0.9748465,-0.01364636,-0.4291655,-0.9031563,-0.01121079,-0.3619878,-0.9321826,-0.0006807068,-0.2765259,-0.958846,-0.06440376,-0.07462927,-0.9937683,-0.0827946,-0.5129708,-0.8583841,-0.006138704,-0.08897621,-0.9925556,-0.08316614,0.07312246,-0.9972348,-0.01325525,-0.3390275,-0.9403605,-0.02797298,-0.6237418,-0.7816294,-0.001249358
640,-0.2231685,-0.4854984,-0.02121467,0.3643209,0.1375035,-0.5287368,-0.4865153,-0.2519934,-0.01591326,0.1657531,-0.02834649,-0.3753366,-0.4718723,-0.5010452,-0.001118014,0.4064099,-0.01493097,0.01078095,-0.244603,-0.2435002,-0.08553845,0.1140014,0.07730725,-0.6144246,0.008792724,-0.4863649,-0.1263341,0.1042678,0.2251581,-1.279535,-0.4941794,-0.002206181,-0.007381787,0.07615986,-0.03339432,-0.18479,0.009057632,-0.2373519,-0.1061913,0.09576398,0.2013706,-0.9823456,0.2346378,-0.4970368,-0.02029739,-0.2295502,0.03069491,-0.5041081,-0.2482553,0.001171392,-0.03060465,0.01402945,0.09474671,-0.6984039,-0.4997172,0.2500711,-0.00124664,-0.002324582,0.00446886,-0.04366155,0.007336915,0.002490669,-0.01597743,0.004336238,-0.0003471076,-0.009732235,0.009423167,0.0006397367,0.001091631,0.002660364,0.002270207,-0.01590313,0.002994302,0.00506556,-0.02485205,0.001933068,-0.0005786677,-0.00598222,0.002438997,0.004545674,-0.01933703,-0.002311856,0.001564145,-0.01450395,0.0005374253,0.002914457,-0.01890736,-0.0001316965,-5.751848E-05,-0.002018599,1.054602,0.9194591,1.142431,0.8281593,1.025874,0.7024992,0.7768573,1.031271,0.5940789,0.4978244,-0.2224595,-0.9748465,-0.01364636,-0.4291655,-0.9031563,-0.01121079,-0.3619878,-0.9321826,-0.0006807068,-0.2765259,-0.958846,-0.06440376,-0.07462927,-0.9937683,-0.0827946,-0.5129708,-0.8583841,-0.006138704,-0.08897621,-0.9925556,-0.08316614,0.07312246,-0.9972348,-0.01325525,-0.3390275,-0.9403605,-0.02797298,-0.6237418,-0.7816294,-0.001249358
641,-0.2231685,-0.4854984,-0.02121467,0.3643209,0.1375035,-0.5287368,-0.4865153,-0.2519934,-0.01591326,0.1657531,-0.02834649,-0.3753366,-0.4718723,-0.5010452,-0.001118014,0.4064099,-0.01493097,0.01078095,-0.244603,-0.2435002,-0.08553845,0.1140014,0.07730725,-0.6144246,0.008792724,-0.4863649,-0.1263341,0.1042678,0.2251581,-1.279535,-0.4941794,-0.002206181,-0.007381787,0.07615986,-0.03339432,-0.18479,0.009057632,-0.2373519,-0.1061913,0.09576398,0.2013706,-0.9823456,0.2346378,-0.4970368,-0.02029739,-0.2295502,0.03069491,-0.5041081,-0.2482553,0.001171392,-0.03060465,0.01402945,0.09474671,-0.6984039,-0.4997172,0.2500711,-0.00124664,-0.002324582,0.00446886,-0.04366155,0.007336915,0.002490669,-0.01597743,0.004336238,-0.0003471076,-0.009732235,0.009423167,0.0006397367,0.001091631,0.002660364,0.002270207,-0.01590313,0.002994302,0.00506556,-0.02485205,0.001933068,-0.0005786677,-0.00598222,0.002438997,0.004545674,-0.01933703,-0.002311856,0.001564145,-0.01450395,0.0005374253,0.002914457,-0.01890736,-0.0001316965,-5.751848E-05,-0.002018599,1.054602,0.9194591,1.142431,0.8281593,1.025874,0.7024992,0.7768573,1.031271,0.5940789,0.4978244,-0.2224595,-0.9748465,-0.01364636,-0.4291655,-0.9031563,-0.01121079,-0.3619878,-0.9321826,-0.0006807068,-0.2765259,-0.958846,-0.06440376,-0.07462927,-0.9937683,-0.0827946,-0.5129708,-0.8583841,-0.006138704,-0.08897621,-0.9925556,-0.08316614,0.07312246,-0.9972348,-0.01325525,-0.3390275,-0.9403605,-0.02797298,-0.6237418,-0.7816294,-0.001249358
642,-0.2231685,-0.4854984,-0.02121467,0.3643209,0.1375035,-0.5287368,-0.4865153,-0.2519934,-0.01591326,0.1657531,-0.02834649,-0.3753366,-0.4718723,-0.5010452,-0.001118014,0.4064099,-0.01493097,0.01078095,-0.244603,-0.2435002,-0.08553845,0.1140014,0.07730725,-0.6144246,0.008792724,-0.4863649,-0.1263341,0.1042678,0.2251581,-1.279535,-0.4941794,-0.002206181,-0.007381787,0.07615986,-0.03339432,-0.18479,0.009057632,-0.2373519,-0.1061913,0.09576398,0.2013706,-0.9823456,0.2346378,-0.4970368,-0.02029739,-0.2295502,0.03069491,-0.5041081,-0.2482553,0.001171392,-0.03060465,0.01402945,0.09474671,-0.6984039,-0.4997172,0.2500711,-0.00124664,-0.002324582,0.00446886,-0.04366155,0.007336915,0.002490669,-0.01597743,0.004336238,-0.0003471076,-0.009732235,0.009423167,0.0006397367,0.001091631,0.002660364,0.002270207,-0.01590313,0.002994302,0.00506556,-0.02485205,0.001933068,-0.0005786677,-0.00598222,0.002438997,0.004545674,-0.01933703,-0.002311856,0.001564145,-0.01450395,0.0005374253,0.002914457,-0.01890736,-0.0001316965,-5.751848E-05,-0.002018599,1.054602,0.9194591,1.142431,0.8281593,1.025874,0.7024992,0.7768573,1.031271,0.5940789,0.4978244,-0.2224595,-0.9748465,-0.01364636,-0.4291655,-0.9031563,-0.01121079,-0.3619878,-0.9321826,-0.0006807068,-0.2765259,-0.958846,-0.06440376,-0.07462927,-0.9937683,-0.0827946,-0.5129708,-0.8583841,-0.006138704,-0.08897621,-0.9925556,-0.08316614,0.07312246,-0.9972348,-0.01325525,-0.3390275,-0.9403605,-0.02797298,-0.6237418,-0.7816294,-0.001249358
643,-0.2158315,-0.4830077,-0.0371921,0.3668459,0.1245335,-0.7988721,-0.482179,-0.2523405,-0.02564549,0.216812,-0.01735539,-0.486612,-0.4624492,-0.5004054,-2.638303E-05,0.4711585,0.03198684,0.05458156,-0.2419426,-0.24123,-0.1014416,0.1330183,0.1135104,-0.7951568,0.01178703,-0.4812993,-0.1511861,0.1497151,0.2532781,-1.242603,-0.4922464,-0.002784849,-0.01336401,0.09665344,-0.0289334,-0.2991111,0.01149663,-0.2328062,-0.1255283,0.1219499,0.2272838,-0.9668518,0.232326,-0.4954727,-0.03480133,-0.1155928,0.07820728,-0.7251977,-0.2477179,0.004085849,-0.04951201,0.02687128,0.1457229,-0.9453685,-0.4998489,0.2500136,-0.003265239,-0.006584826,-0.002875925,-0.10093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.046706,0.9098293,1.131563,0.8211274,1.021586,0.6921713,0.7723324,1.031331,0.5853716,0.4858748,-0.2062071,-0.9782128,-0.02404601,-0.4151491,-0.9095715,-0.0181905,-0.3466365,-0.9379995,-1.61704E-05,-0.2611806,-0.9622312,-0.0767841,-0.06001846,-0.9932397,-0.09936091,-0.4993884,-0.8663057,-0.0112098,-0.07200447,-0.9925128,-0.09866,0.08438133,-0.9961744,-0.0227262,-0.3232332,-0.9452192,-0.04561757,-0.6115981,-0.7911617,-0.003312021
644,-0.2158315,-0.4830077,-0.0371921,0.3668459,0.1245335,-0.7988721,-0.482179,-0.2523405,-0.02564549,0.216812,-0.01735539,-0.486612,-0.4624492,-0.5004054,-2.638303E-05,0.4711585,0.03198684,0.05458156,-0.2419426,-0.24123,-0.1014416,0.1330183,0.1135104,-0.7951568,0.01178703,-0.4812993,-0.1511861,0.1497151,0.2532781,-1.242603,-0.4922464,-0.002784849,-0.01336401,0.09665344,-0.0289334,-0.2991111,0.01149663,-0.2328062,-0.1255283,0.1219499,0.2272838,-0.9668518,0.232326,-0.4954727,-0.03480133,-0.1155928,0.07820728,-0.7251977,-0.2477179,0.004085849,-0.04951201,0.02687128,0.1457229,-0.9453685,-0.4998489,0.2500136,-0.003265239,-0.006584826,-0.002875925,-0.10093,0.005973607,0.00127393,-0.0209349,0.005186081,7.072091E-05,-0.01089799,0.01027617,0.001859039,0.00121441,0.002395213,0.002841771,-0.01733839,0.002875288,0.005047828,-0.02274208,0.002383679,-0.000150349,-0.009105998,0.00157926,0.004660159,-0.01604909,0.0004312247,0.002194107,-0.01829581,0.0008446872,0.004065529,-0.02316275,0.0002269447,0.0001210272,-0.003898186,1.046706,0.9098293,1.131563,0.8211274,1.021586,0.6921713,0.7723324,1.031331,0.5853716,0.4858748,-0.2062071,-0.9782128,-0.02404601,-0.4151491,-0.9095715,-0.0181905,-0.3466365,-0.9379995,-1.61704E-05,-0.2611806,-0.9622312,-0.0767841,-0.06001846,-0.9932397,-0.09936091,-0.4993884,-0.8663057,-0.0112098,-0.07200447,-0.9925128,-0.09866,0.08438133,-0.9961744,-0.0227262,-0.3232332,-0.9452192,-0.04561757,-0.6115981,-0.7911617,-0.003312021
645,-0.2158315,-0.4830077,-0.0371921,0.3668459,0.1245335,-0.7988721,-0.482179,-0.2523405,-0.02564549,0.216812,-0.01735539,-0.486612,-0.4624492,-0.5004054,-2.638303E-05,0.4711585,0.03198684,0.05458156,-0.2419426,-0.24123,-0.1014416,0.1330183,0.1135104,-0.7951568,0.01178703,-0.4812993,-0.1511861,0.1497151,0.2532781,-1.242603,-0.4922464,-0.002784849,-0.01336401,0.09665344,-0.0289334,-0.2991111,0.01149663,-0.2328062,-0.1255283,0.1219499,0.2272838,-0.9668518,0.232326,-0.4954727,-0.03480133,-0.1155928,0.07820728,-0.7251977,-0.2477179,0.004085849,-0.04951201,0.02687128,0.1457229,-0.9453685,-0.4998489,0.2500136,-0.003265239,-0.006584826,-0.002875925,-0.10093,0.005973607,0.00127393,-0.0209349,0.005186081,7.072091E-05,-0.01089799,0.01027617,0.001859039,0.00121441,0.002395213,0.002841771,-0.01733839,0.002875288,0.005047828,-0.02274208,0.002383679,-0.000150349,-0.009105998,0.00157926,0.004660159,-0.01604909,0.0004312247,0.002194107,-0.01829581,0.0008446872,0.004065529,-0.02316275,0.0002269447,0.0001210272,-0.003898186,1.046706,0.9098293,1.131563,0.8211274,1.021586,0.6921713,0.7723324,1.031331,0.5853716,0.4858748,-0.2062071,-0.9782128,-0.02404601,-0.4151491,-0.9095715,-0.0181905,-0.3466365,-0.9379995,-1.61704E-05,-0.2611806,-0.9622312,-0.0767841,-0.06001846,-0.9932397,-0.09936091,-0.4993884,-0.8663057,-0.0112098,-0.07200447,-0.9925128,-0.09866,0.08438133,-0.9961744,-0.0227262,-0.3232332,-0.9452192,-0.04561757,-0.6115981,-0.7911617,-0.003312021
646,-0.2158315,-0.4830077,-0.0371921,0.3668459,0.1245335,-0.7988721,-0.482179,-0.2523405,-0.02564549,0.216812,-0.01735539,-0.486612,-0.4624492,-0.5004054,-2.638303E-05,0.4711585,0.03198684,0.05458156,-0.2419426,-0.24123,-0.1014416,0.1330183,0.1135104,-0.7951568,0.01178703,-0.4812993,-0.1511861,0.1497151,0.2532781,-1.242603,-0.4922464,-0.002784849,-0.01336401,0.09665344,-0.0289334,-0.2991111,0.01149663,-0.2328062,-0.1255283,0.1219499,0.2272838,-0.9668518,0.232326,-0.4954727,-0.03480133,-0.1155928,0.07820728,-0.7251977,-0.2477179,0.004085849,-0.04951201,0.02687128,0.1457229,-0.9453685,-0.4998489,0.2500136,-0.003265239,-0.006584826,-0.002875925,-0.10093,0.005973607,0.00127393,-0.0209349,0.005186081,7.072091E-05,-0.01089799,0.01027617,0.001859039,0.00121441,0.002395213,0.002841771,-0.01733839,0.002875288,0.005047828,-0.02274208,0.002383679,-0.000150349,-0.009105998,0.00157926,0.004660159,-0.01604909,0.0004312247,0.002194107,-0.01829581,0.0008446872,0.004065529,-0.02316275,0.0002269447,0.0001210272,-0.003898186,1.046706,0.9098293,1.131563,0.8211274,1.021586,0.6921713,0.7723324,1.031331,0.5853716,0.4858748,-0.2062071,-0.9782128,-0.02404601,-0.4151491,-0.9095715,-0.0181905,-0.3466365,-0.9379995,-1.61704E-05,-0.2611806,-0.9622312,-0.0767841,-0.06001846,-0.9932397,-0.09936091,-0.4993884,-0.8663057,-0.0112098,-0.07200447,-0.9925128,-0.09866,0.08438133,-0.9961744,-0.0227262,-0.3232332,-0.9452192,-0.04561757,-0.6115981,-0.7911617,-0.003312021
647,-0.2158315,-0.4830077,-0.0371921,0.3668459,0.1245335,-0.7988721,-0.482179,-0.2523405,-0.02564549,0.216812,-0.01735539,-0.486612,-0.4624492,-0.5004054,-2.638303E-05,0.4711585,0.03198684,0.05458156,-0.2419426,-0.24123,-0.1014416,0.1330183,0.1135104,-0.7951568,0.01178703,-0.4812993,-0.1511861,0.1497151,0.2532781,-1.242603,-0.4922464,-0.002784849,-0.01336401,0.09665344,-0.0289334,-0.2991111,0.01149663,-0.2328062,-0.1255283,0.1219499,0.2272838,-0.9668518,0.232326,-0.4954727,-0.03480133,-0.1155928,0.07820728,-0.7251977,-0.2477179,0.004085849,-0.04951201,0.02687128,0.1457229,-0.9453685,-0.4998489,0.2500136,-0.003265239,-0.006584826,-0.002875925,-0.10093,0.005973607,0.00127393,-0.0209349,0.005186081,7.072091E-05,-0.01089799,0.01027617,0.001859039,0.00121441,0.002395213,0.002841771,-0.01733839,0.002875288,0.005047828,-0.02274208,0.002383679,-0.000150349,-0.009105998,0.00157926,0.004660159,-0.01604909,0.0004312247,0.002194107,-0.01829581,0.0008446872,0.004065529,-0.02316275,0.0002269447,0.0001210272,-0.003898186,1.046706,0.9098293,1.131563,0.8211274,1.021586,0.6921713,0.7723324,1.031331,0.5853716,0.4858748,-0.2062071,-0.9782128,-0.02404601,-0.4151491,-0.9095715,-0.0181905,-0.3466365,-0.9379995,-1.61704E-05,-0.2611806,-0.9622312,-0.0767841,-0.06001846,-0.9932397,-0.09936091,-0.4993884,-0.8663057,-0.0112098,-0.07200447,-0.9925128,-0.09866,0.08438133,-0.9961744,-0.0227262,-0.3232332,-0.9452192,-0.04561757,-0.6115981,-0.7911617,-0.003312021
648,-0.2158315,-0.4830077,-0.0371921,0.3668459,0.1245335,-0.7988721,-0.482179,-0.2523405,-0.02564549,0.216812,-0.01735539,-0.486612,-0.4624492,-0.5004054,-2.638303E-05,0.4711585,0.03198684,0.05458156,-0.2419426,-0.24123,-0.1014416,0.1330183,0.1135104,-0.7951568,0.01178703,-0.4812993,-0.1511861,0.1497151,0.2532781,-1.242603,-0.4922464,-0.002784849,-0.01336401,0.09665344,-0.0289334,-0.2991111,0.01149663,-0.2328062,-0.1255283,0.1219499,0.2272838,-0.9668518,0.232326,-0.4954727,-0.03480133,-0.1155928,0.07820728,-0.7251977,-0.2477179,0.004085849,-0.04951201,0.02687128,0.1457229,-0.9453685,-0.4998489,0.2500136,-0.003265239,-0.006584826,-0.002875925,-0.10093,0.005973607,0.00127393,-0.0209349,0.005186081,7.072091E-05,-0.01089799,0.01027617,0.001859039,0.00121441,0.002395213,0.002841771,-0.01733839,0.002875288,0.005047828,-0.02274208,0.002383679,-0.000150349,-0.009105998,0.00157926,0.004660159,-0.01604909,0.0004312247,0.002194107,-0.01829581,0.0008446872,0.004065529,-0.02316275,0.0002269447,0.0001210272,-0.003898186,1.046706,0.9098293,1.131563,0.8211274,1.021586,0.6921713,0.7723324,1.031331,0.5853716,0.4858748,-0.2062071,-0.9782128,-0.02404601,-0.4151491,-0.9095715,-0.0181905,-0.3466365,-0.9379995,-1.61704E-05,-0.2611806,-0.9622312,-0.0767841,-0.06001846,-0.9932397,-0.09936091,-0.4993884,-0.8663057,-0.0112098,-0.07200447,-0.9925128,-0.09866,0.08438133,-0.9961744,-0.0227262,-0.3232332,-0.9452192,-0.04561757,-0.6115981,-0.7911617,-0.003312021
649,-0.2098579,-0.4817338,-0.058127,0.2986805,0.06369653,-1.046745,-0.476993,-0.2522698,-0.03654348,0.2593041,0.003536047,-0.5448998,-0.452173,-0.4985464,0.001188027,0.5138086,0.09295199,0.06072054,-0.2395474,-0.2383882,-0.11878,0.1197607,0.1420886,-0.8669197,0.01466231,-0.4762515,-0.1739282,0.1437645,0.2523915,-1.137104,-0.4898627,-0.002935198,-0.02247,0.119184,-0.007517452,-0.4553001,0.01307589,-0.228146,-0.1415774,0.078963,0.2330081,-0.8024547,0.2327572,-0.4932786,-0.05309714,0.02156124,0.1097054,-0.9147906,-0.2468732,0.008151378,-0.07267477,0.04223438,0.2032765,-1.158138,-0.499622,0.2501346,-0.007163425,0.01134724,0.006051364,-0.1949094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.040569,0.8989205,1.118888,0.8136624,1.017713,0.6804309,0.7679108,1.031734,0.5756388,0.4723361,-0.1888405,-0.9812827,-0.03773086,-0.3989196,-0.9166137,-0.02612263,-0.3293848,-0.9441955,0.0007338542,-0.2440591,-0.9655359,-0.09041894,-0.0437511,-0.992448,-0.1145989,-0.4836595,-0.8750492,-0.01903543,-0.05362211,-0.9922985,-0.111662,0.09903372,-0.9944801,-0.03466474,-0.3048766,-0.9499923,-0.06756429,-0.597207,-0.8020533,-0.007367231
650,-0.2098579,-0.4817338,-0.058127,0.2986805,0.06369653,-1.046745,-0.476993,-0.2522698,-0.03654348,0.2593041,0.003536047,-0.5448998,-0.452173,-0.4985464,0.001188027,0.5138086,0.09295199,0.06072054,-0.2395474,-0.2383882,-0.11878,0.1197607,0.1420886,-0.8669197,0.01466231,-0.4762515,-0.1739282,0.1437645,0.2523915,-1.137104,-0.4898627,-0.002935198,-0.02247,0.119184,-0.007517452,-0.4553001,0.01307589,-0.228146,-0.1415774,0.078963,0.2330081,-0.8024547,0.2327572,-0.4932786,-0.05309714,0.02156124,0.1097054,-0.9147906,-0.2468732,0.008151378,-0.07267477,0.04223438,0.2032765,-1.158138,-0.499622,0.2501346,-0.007163425,0.01134724,0.006051364,-0.1949094,0.003079206,-0.001194209,-0.02727923,0.006085515,0.0007286072,-0.01037733,0.01083803,0.003778398,-0.0002458288,0.003096238,0.002889812,-0.02009935,0.004464801,0.003228635,-0.0252199,0.003044486,0.0006802115,-0.01306036,0.002023246,0.002481505,-0.01612501,0.002265319,0.002013534,-0.02121164,0.00147596,0.004150973,-0.02328096,0.0007070005,0.0002375841,-0.006547215,1.040569,0.8989205,1.118888,0.8136624,1.017713,0.6804309,0.7679108,1.031734,0.5756388,0.4723361,-0.1888405,-0.9812827,-0.03773086,-0.3989196,-0.9166137,-0.02612263,-0.3293848,-0.9441955,0.0007338542,-0.2440591,-0.9655359,-0.09041894,-0.0437511,-0.992448,-0.1145989,-0.4836595,-0.8750492,-0.01903543,-0.05362211,-0.9922985,-0.111662,0.09903372,-0.9944801,-0.03466474,-0.3048766,-0.9499923,-0.06756429,-0.597207,-0.8020533,-0.007367231
651,-0.2098579,-0.4817338,-0.058127,0.2986805,0.06369653,-1.046745,-0.476993,-0.2522698,-0.03654348,0.2593041,0.003536047,-0.5448998,-0.452173,-0.4985464,0.001188027,0.5138086,0.09295199,0.06072054,-0.2395474,-0.2383882,-0.11878,0.1197607,0.1420886,-0.8669197,0.01466231,-0.4762515,-0.1739282,0.1437645,0.2523915,-1.137104,-0.4898627,-0.002935198,-0.02247,0.119184,-0.007517452,-0.4553001,0.01307589,-0.228146,-0.1415774,0.078963,0.2330081,-0.8024547,0.2327572,-0.4932786,-0.05309714,0.02156124,0.1097054,-0.9147906,-0.2468732,0.008151378,-0.07267477,0.04223438,0.2032765,-1.158138,-0.499622,0.2501346,-0.007163425,0.01134724,0.006051364,-0.1949094,0.003079206,-0.001194209,-0.02727923,0.006085515,0.0007286072,-0.01037733,0.01083803,0.003778398,-0.0002458288,0.003096238,0.002889812,-0.02009935,0.004464801,0.003228635,-0.0252199,0.003044486,0.0006802115,-0.01306036,0.002023246,0.002481505,-0.01612501,0.002265319,0.002013534,-0.02121164,0.00147596,0.004150973,-0.02328096,0.0007070005,0.0002375841,-0.006547215,1.040569,0.8989205,1.118888,0.8136624,1.017713,0.6804309,0.7679108,1.031734,0.5756388,0.4723361,-0.1888405,-0.9812827,-0.03773086,-0.3989196,-0.9166137,-0.02612263,-0.3293848,-0.9441955,0.0007338542,-0.2440591,-0.9655359,-0.09041894,-0.0437511,-0.992448,-0.1145989,-0.4836595,-0.8750492,-0.01903543,-0.05362211,-0.9922985,-0.111662,0.09903372,-0.9944801,-0.03466474,-0.3048766,-0.9499923,-0.06756429,-0.597207,-0.8020533,-0.007367231
